type,num_episodes,status,start_date,end_date,season,studios,genres,score,release_year,studio_rank_score,duration,type_Movie,type_ONA,type_OVA,type_Special,type_TV,status_Currently Airing,status_Finished Airing,season_clean,season_Fall,season_None,season_Spring,season_Summer,season_Winter,season_spring,genre_Action,genre_Adventure,genre_Avant Garde,genre_Award Winning,genre_Boys Love,genre_Cars,genre_Comedy,genre_Demons,genre_Drama,genre_Ecchi,genre_Erotica,genre_Fantasy,genre_Game,genre_Girls Love,genre_Gourmet,genre_Harem,genre_Hentai,genre_Historical,genre_Horror,genre_Josei,genre_Kids,genre_Martial Arts,genre_Mecha,genre_Military,genre_Music,genre_Mystery,genre_Parody,genre_Police,genre_Psychological,genre_Romance,genre_Samurai,genre_School,genre_Sci-Fi,genre_Seinen,genre_Shoujo,genre_Shounen,genre_Slice of Life,genre_Space,genre_Sports,genre_Super Power,genre_Supernatural,genre_Suspense,genre_Vampire,genre_Work Life
ONA,74,Finished Airing,2014-04-01,2014-06-30,Spring 2014,['Gathering'],['Comedy' 'Slice of Life'],7.21,2014,33,90.0,False,True,False,False,False,False,True,Spring,False,False,True,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ONA,7,Finished Airing,2020-01-15,2020-08-06,Winter 2020,['Studio Colorido' 'FILMONY'],['Action' 'Adventure' 'Comedy' 'Fantasy' 'Kids'],7.56,2020,23,204.0,False,True,False,False,False,False,True,Winter,False,False,False,False,True,False,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ONA,10,Finished Airing,2018-12-07,2019-02-08,Fall 2018,['Hololive Production'],['Comedy'],6.54,2018,3,63.0,False,True,False,False,False,False,True,Fall,True,False,False,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ONA,12,Finished Airing,2017-10-06,2017-12-22,Fall 2017,['Studio PuYUKAI'],['Comedy' 'Parody' 'School'],6.47,2017,24,77.0,False,True,False,False,False,False,True,Fall,True,False,False,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ONA,1,Finished Airing,2012-05-23,2012-05-23,Spring 2012,['Studio 4°C'],['Romance' 'Sci-Fi' 'Cars'],4.63,2012,46,0.0,False,True,False,False,False,False,True,Spring,False,False,True,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ONA,13,Finished Airing,2016-06-24,2016-03-20,Spring 2016,['Unknown'],['Comedy' 'Sci-Fi' 'Cars' 'Historical'],4.36,2016,1493,-96.0,False,True,False,False,False,False,True,Spring,False,False,True,False,False,False,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ONA,14,Finished Airing,2016-01-08,2016-04-15,Winter 2016,['Haoliners Animation League'],['Comedy' 'Romance' 'Supernatural' 'Historical'],7.55,2016,47,98.0,False,True,False,False,False,False,True,Winter,False,False,False,False,True,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ONA,13,Finished Airing,2021-08-21,2021-11-13,Summer 2021,['Sparkly Key Animation Studio'],['Action' 'Adventure' 'Fantasy' 'Romance' 'Historical' 'Martial Arts'],8.11,2021,31,84.0,False,True,False,False,False,False,True,Summer,False,False,False,True,False,False,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ONA,13,Finished Airing,2019-06-28,2019-09-20,Spring 2019,['MMT Technology'],['Supernatural' 'Vampire'],6.31,2019,1,84.0,False,True,False,False,False,False,True,Spring,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
ONA,8,Finished Airing,2003-07-15,2003-09-02,Summer 2003,['Radix' 'Marine Entertainment'],['Drama' 'Sci-Fi' 'Vampire'],4.38,2003,23,49.0,False,True,False,False,False,False,True,Summer,False,False,False,True,False,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ONA,12,Finished Airing,2018-12-29,2019-03-09,Fall 2018,['Wawayu Animation'],['Comedy' 'Drama' 'Gourmet' 'Romance' 'Historical'],7.3,2018,5,70.0,False,True,False,False,False,False,True,Fall,True,False,False,False,False,False,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ONA,11,Finished Airing,2020-04-06,2020-04-06,Spring 2020,['Nomad'],['Comedy' 'Supernatural'],7.39,2020,33,0.0,False,True,False,False,False,False,True,Spring,False,False,True,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ONA,1,Finished Airing,2012-01-31,2012-01-31,Winter 2012,['Unknown'],['Music' 'Super Power'],3.78,2012,1493,0.0,False,True,False,False,False,False,True,Winter,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ONA,1,Finished Airing,2010-10-24,2010-10-24,Fall 2010,['Unknown'],['Fantasy'],4.42,2010,1493,0.0,False,True,False,False,False,False,True,Fall,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ONA,26,Finished Airing,2019-02-14,2019-08-08,Winter 2019,['Sunrise' 'Bandai Namco Pictures' 'XFLAG'],['Action' 'Sci-Fi' 'Mecha'],5.81,2019,394,175.0,False,True,False,False,False,False,True,Winter,False,False,False,False,True,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ONA,1,Finished Airing,2016-03-25,2016-03-25,Winter 2016,['P.A. Works'],['Sports' 'Music'],6.61,2016,49,0.0,False,True,False,False,False,False,True,Winter,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ONA,1,Finished Airing,2016-03-28,2016-03-28,Winter 2016,['Unknown'],['Boys Love' 'Music'],5.92,2016,1493,0.0,False,True,False,False,False,False,True,Winter,False,False,False,False,True,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ONA,12,Finished Airing,2016-01-29,2016-06-24,Winter 2016,['Unknown'],['Adventure' 'Comedy' 'Fantasy'],5.94,2016,1493,147.0,False,True,False,False,False,False,True,Winter,False,False,False,False,True,False,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ONA,12,Finished Airing,2012-03-01,2012-05-24,Winter 2012,['Marvy Jack'],['Ecchi' 'Music'],5.71,2012,4,84.0,False,True,False,False,False,False,True,Winter,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ONA,1,Finished Airing,2019-07-26,2019-07-26,Summer 2019,['Unknown'],['Fantasy' 'Hentai' 'Demons'],5.61,2019,1493,0.0,False,True,False,False,False,False,True,Summer,False,False,False,True,False,False,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ONA,16,Finished Airing,2021-02-08,2021-03-15,Winter 2021,['Motion Magic'],['Action' 'Fantasy' 'Historical' 'Martial Arts'],7.81,2021,8,35.0,False,True,False,False,False,False,True,Winter,False,False,False,False,True,False,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ONA,4,Finished Airing,2014-04-25,2014-08-20,Spring 2014,['Unknown'],['Comedy' 'Fantasy' 'Parody'],5.38,2014,1493,117.0,False,True,False,False,False,False,True,Spring,False,False,True,False,False,False,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ONA,272,Currently Airing,2020-03-08,,Winter 2020,['Ruo Hong Culture'],['Action' 'Drama' 'Fantasy' 'Historical' 'Martial Arts'],7.35,2020,16,,False,True,False,False,False,True,False,Winter,False,False,False,False,True,False,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ONA,9,Finished Airing,2019-08-23,2019-08-23,Summer 2019,['Studio Pierrot'],['Action' 'Mystery' 'Sci-Fi' 'Police'],6.5,2019,230,0.0,False,True,False,False,False,False,True,Summer,False,False,False,True,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ONA,12,Finished Airing,2020-10-14,2020-12-16,Fall 2020,['Unknown'],['Comedy' 'Slice of Life' 'Supernatural' 'Demons'],8.03,2020,1493,63.0,False,True,False,False,False,False,True,Fall,True,False,False,False,False,False,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
ONA,1,Finished Airing,2018-09-30,2018-09-30,Summer 2018,['TriF Studio'],['Action' 'Sci-Fi' 'Mecha'],6.86,2018,2,0.0,False,True,False,False,False,False,True,Summer,False,False,False,True,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ONA,1,Finished Airing,2018-04-20,2018-04-20,Spring 2018,['Unknown'],['Historical'],4.27,2018,1493,0.0,False,True,False,False,False,False,True,Spring,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ONA,24,Finished Airing,2021-04-12,2021-09-20,Spring 2021,['Studio PuYUKAI' 'LIDENFILMS'],['Comedy'],7.3,2021,91,161.0,False,True,False,False,False,False,True,Spring,False,False,True,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ONA,1,Finished Airing,2021-02-24,2021-02-24,Winter 2021,['Unknown'],['Hentai'],5.34,2021,1493,0.0,False,True,False,False,False,False,True,Winter,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ONA,1,Finished Airing,2018-12-20,2018-12-20,Fall 2018,['Fanworks'],['Comedy' 'Slice of Life'],7.26,2018,18,0.0,False,True,False,False,False,False,True,Fall,True,False,False,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ONA,8,Finished Airing,2018-04-12,2018-08-04,Spring 2018,['Passione' 'Creators in Pack'],['Fantasy' 'Sci-Fi' 'Military' 'Parody'],5.66,2018,45,114.0,False,True,False,False,False,False,True,Spring,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ONA,16,Finished Airing,2014-11-28,2015-07-31,Fall 2014,['Haoliners Animation League'],['Mystery' 'Sci-Fi' 'Suspense'],6.25,2014,47,245.0,False,True,False,False,False,False,True,Fall,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
ONA,1,Finished Airing,2019-09-10,2019-09-10,Summer 2019,['8bit'],['Action'],6.65,2019,47,0.0,False,True,False,False,False,False,True,Summer,False,False,False,True,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ONA,4,Finished Airing,2019-09-25,2019-10-16,Summer 2019,['W-Toon Studio' 'DMM.futureworks'],['Comedy' 'Girls Love' 'Slice of Life' 'School'],6.74,2019,24,21.0,False,True,False,False,False,False,True,Summer,False,False,False,True,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
ONA,2,Finished Airing,2020-01-25,2020-01-31,Winter 2020,['BOMB! CUTE! BOMB!'],['Hentai'],4.99,2020,3,6.0,False,True,False,False,False,False,True,Winter,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ONA,13,Finished Airing,2019-10-10,2019-12-26,Fall 2019,['Asatsu DK' 'Sunrise Beyond'],['Action' 'Sci-Fi' 'Mecha'],7.03,2019,6,77.0,False,True,False,False,False,False,True,Fall,True,False,False,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ONA,24,Finished Airing,2017-10-10,2018-03-24,Fall 2017,['W-Toon Studio' 'DMM.futureworks'],['Parody'],6.65,2017,24,165.0,False,True,False,False,False,False,True,Fall,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ONA,20,Finished Airing,2008-05-27,2008-10-08,Spring 2008,['Unknown'],['Comedy' 'Parody'],5.49,2008,1493,134.0,False,True,False,False,False,False,True,Spring,False,False,True,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ONA,1,Finished Airing,2018-02-09,2018-02-09,Winter 2018,['Unknown'],['Historical' 'Parody'],4.24,2018,1493,0.0,False,True,False,False,False,False,True,Winter,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ONA,12,Finished Airing,2017-10-25,2018-01-10,Fall 2017,['Wawayu Animation'],['Drama' 'Romance'],6.19,2017,5,77.0,False,True,False,False,False,False,True,Fall,True,False,False,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ONA,1,Finished Airing,2011-03-20,2011-03-20,Winter 2011,['Unknown'],['Action' 'Samurai'],4.31,2011,1493,0.0,False,True,False,False,False,False,True,Winter,False,False,False,False,True,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ONA,24,Finished Airing,2018-04-13,2018-09-14,Spring 2018,['Sunrise'],['Fantasy' 'Gourmet'],7.31,2018,355,154.0,False,True,False,False,False,False,True,Spring,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ONA,33,Finished Airing,2017-06-01,2018-04-19,Spring 2017,['Unknown'],['Action' 'Mystery' 'Sci-Fi' 'Supernatural' 'Mecha' 'Military' 'Space'],5.52,2017,1493,322.0,False,True,False,False,False,False,True,Spring,False,False,True,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
ONA,1,Finished Airing,2014-08-14,2014-08-14,Summer 2014,['Trigger'],['Game' 'Music'],5.28,2014,28,0.0,False,True,False,False,False,False,True,Summer,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ONA,1,Finished Airing,2011-12-11,2011-12-11,Fall 2011,['Gonzo'],['Mystery'],6.08,2011,133,0.0,False,True,False,False,False,False,True,Fall,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ONA,1,Finished Airing,2017-07-02,2017-07-02,Summer 2017,['David Production'],['Sci-Fi'],6.85,2017,35,0.0,False,True,False,False,False,False,True,Summer,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ONA,1,Finished Airing,2004-03-20,2004-03-20,Winter 2004,['Unknown'],['Avant Garde'],3.36,2004,1493,0.0,False,True,False,False,False,False,True,Winter,False,False,False,False,True,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ONA,1,Finished Airing,2018-06-14,2018-06-14,Spring 2018,['Unknown'],['Sports' 'Parody'],6.33,2018,1493,0.0,False,True,False,False,False,False,True,Spring,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ONA,1,Finished Airing,2021-05-28,2021-05-28,Spring 2021,['Studio LAN'],['Drama' 'Fantasy' 'Super Power'],7.82,2021,6,0.0,False,True,False,False,False,False,True,Spring,False,False,True,False,False,False,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ONA,1,Finished Airing,2019-01-18,2019-01-18,Winter 2019,['P.A. Works'],['Action' 'Game'],6.14,2019,49,0.0,False,True,False,False,False,False,True,Winter,False,False,False,False,True,False,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ONA,1,Finished Airing,2017-06-29,2017-06-29,Spring 2017,['A-1 Pictures'],['Comedy' 'Fantasy' 'School' 'Vampire' 'Seinen'],7.5,2017,202,0.0,False,True,False,False,False,False,True,Spring,False,False,True,False,False,False,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
ONA,6,Finished Airing,2021-05-28,2021-09-10,Spring 2021,['Sunrise'],['Slice of Life' 'Supernatural'],7.17,2021,355,105.0,False,True,False,False,False,False,True,Spring,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
ONA,12,Finished Airing,2020-08-05,2020-10-14,Summer 2020,['Planet Cartoon'],['Comedy' 'Slice of Life' 'School'],7.6,2020,2,70.0,False,True,False,False,False,False,True,Summer,False,False,False,True,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
ONA,26,Finished Airing,2018-06-25,2018-12-17,Spring 2018,['TMS Entertainment'],['Action' 'Martial Arts' 'Shounen'],7.23,2018,201,175.0,False,True,False,False,False,False,True,Spring,False,False,True,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ONA,2,Finished Airing,2013-08-25,2015-09-23,Summer 2013,['Sunrise'],['Cars'],6.12,2013,355,759.0,False,True,False,False,False,False,True,Summer,False,False,False,True,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ONA,13,Finished Airing,2021-04-07,2021-06-30,Spring 2021,['Kyoto Animation'],['Comedy'],7.37,2021,122,84.0,False,True,False,False,False,False,True,Spring,False,False,True,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ONA,5,Finished Airing,2019-07-26,2021-12-02,Summer 2019,['Unknown'],['Comedy' 'Horror'],4.47,2019,1493,860.0,False,True,False,False,False,False,True,Summer,False,False,False,True,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ONA,3,Finished Airing,2006-07-14,2006-09-29,Summer 2006,['Sunrise'],['Sci-Fi' 'Mecha' 'Military' 'Space'],7.17,2006,355,77.0,False,True,False,False,False,False,True,Summer,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
ONA,1,Finished Airing,2014-02-05,2014-02-05,Winter 2014,['Unknown'],['Action' 'Game' 'Shounen'],5.33,2014,1493,0.0,False,True,False,False,False,False,True,Winter,False,False,False,False,True,False,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ONA,1,Finished Airing,2013-03-20,2013-03-20,Winter 2013,['Unknown'],['Avant Garde'],4.81,2013,1493,0.0,False,True,False,False,False,False,True,Winter,False,False,False,False,True,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ONA,1,Finished Airing,2006-12-20,2006-12-20,Fall 2006,['Unknown'],['Comedy' 'Music'],4.55,2006,1493,0.0,False,True,False,False,False,False,True,Fall,True,False,False,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ONA,10,Finished Airing,2012-10-15,2012-10-26,Fall 2012,['Unknown'],['Comedy' 'Super Power'],4.96,2012,1493,11.0,False,True,False,False,False,False,True,Fall,True,False,False,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ONA,12,Finished Airing,2017-12-08,2018-02-23,Fall 2017,['Mokai Technology'],['Action' 'Sci-Fi'],7.4,2017,1,77.0,False,True,False,False,False,False,True,Fall,True,False,False,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ONA,4,Finished Airing,2017-03-24,2017-07-14,Winter 2017,['Sunrise'],['Action' 'Drama' 'Sci-Fi' 'Mecha' 'Military' 'Space'],7.29,2017,355,112.0,False,True,False,False,False,False,True,Winter,False,False,False,False,True,False,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
ONA,10,Finished Airing,2011-09-07,2012-01-26,Summer 2011,['TNK' 'Kinema Citrus'],['Action' 'Sci-Fi'],6.55,2011,97,141.0,False,True,False,False,False,False,True,Summer,False,False,False,True,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ONA,1,Finished Airing,2021-10-12,2021-10-12,Fall 2021,['ARECT'],['Action' 'Adventure' 'Fantasy'],5.31,2021,1,0.0,False,True,False,False,False,False,True,Fall,True,False,False,False,False,False,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ONA,2,Finished Airing,2018-06-05,2018-06-22,Spring 2018,['SELFISH'],['Hentai'],6.74,2018,9,17.0,False,True,False,False,False,False,True,Spring,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ONA,1,Finished Airing,2014-04-15,2014-04-15,Spring 2014,['Studio Pierrot'],['Action' 'Supernatural' 'Suspense'],5.66,2014,230,0.0,False,True,False,False,False,False,True,Spring,False,False,True,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
ONA,52,Finished Airing,2020-04-08,2020-09-27,Spring 2020,['Ruo Hong Culture'],['Action' 'Adventure' 'Fantasy' 'Romance' 'Demons' 'Martial Arts'],7.4,2020,16,172.0,False,True,False,False,False,False,True,Spring,False,False,True,False,False,False,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
